variant,sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift,uses_patch_forward
aligned_patch_replacement,180,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_100_000.png,11,2,3,768,512,1024,768,65434,5298,86626.0,29656.12587690474,29682.71283917017,-26.586962265429236,23102.70013177098,23176.543037329207,-73.84290555822909,0.09860689594844982,0.01825058921747845,1.1268369039026658,2.5510722721842796,True
patch_high_frequency_without_base_subtraction,180,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_100_000.png,11,2,3,768,512,1024,768,65434,5298,86626.0,29656.12587690474,29663.336404549525,-7.210527644782587,23102.70013177098,23109.85979320778,-7.159661436799583,0.09860689594844982,0.01825058921747845,1.1268369039026658,2.5510722721842796,True
rgb_guided_bilateral_sharpening,180,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_100_000.png,11,2,3,768,512,1024,768,65434,5298,86626.0,29656.12587690474,29656.239967516864,-0.11409061211964795,23102.70013177098,23102.780656709136,-0.08052493815547976,0.09860689594844982,0.01825058921747845,1.0,0.0,False
base_depth_unsharp_mask,180,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_100_000.png,11,2,3,768,512,1024,768,65434,5298,86626.0,29656.12587690474,29656.466598362655,-0.34072145791402725,23102.70013177098,23103.019744978286,-0.31961320730864595,0.09860689594844982,0.01825058921747845,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,0,0,0,0,0,256,256,57158,5165,77818.0,41541.98526040042,41642.51711900291,-100.53185860249101,24388.154597700945,24405.021642010346,-16.86704430940072,0.06596080433722205,0.004591625275034963,0.5799661702327532,0.6540265623421428,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,0,0,0,0,0,256,256,57158,5165,77818.0,41541.98526040042,43209.8472556951,-1667.8619952946897,24388.154597700945,25189.980403173155,-801.8258054722097,0.06596080433722205,0.004591625275034963,0.5799661702327532,0.6540265623421428,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,0,0,0,0,0,256,256,57158,5165,77818.0,41541.98526040042,41893.43963081681,-351.4543704163963,24388.154597700945,24449.45900268796,-61.30440498700961,0.06596080433722205,0.004591625275034963,0.5799661702327532,0.6540265623421428,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,0,0,0,0,0,256,256,57158,5165,77818.0,41541.98526040042,41542.28065189092,-0.2953914905066162,24388.154597700945,24388.39791621705,-0.2433185161035078,0.06596080433722205,0.004591625275034963,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,0,0,0,0,0,256,256,57158,5165,77818.0,41541.98526040042,41552.366487425614,-10.381227025198125,24388.154597700945,24392.008434264888,-3.853836563939155,0.06596080433722205,0.004591625275034963,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,1,0,1,256,0,512,256,54240,6568,80512.0,37635.44275860675,37456.95359969491,178.4891589118365,18981.701230016944,18937.499068695728,44.20216132121618,0.06917236331993978,0.005200813868120847,0.43638598870817313,1.0741146252444762,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,1,0,1,256,0,512,256,54240,6568,80512.0,37635.44275860675,36355.76597372112,1279.6767848856277,18981.701230016944,18438.477503604638,543.2237264123089,0.06917236331993978,0.005200813868120847,0.43638598870817313,1.0741146252444762,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,1,0,1,256,0,512,256,54240,6568,80512.0,37635.44275860675,37713.5893639689,-78.14660536216167,18981.701230016944,18964.80091029115,16.90031972579524,0.06917236331993978,0.005200813868120847,0.43638598870817313,1.0741146252444762,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,1,0,1,256,0,512,256,54240,6568,80512.0,37635.44275860675,37637.28991641239,-1.8471578056431872,18981.701230016944,18982.068518609623,-0.3672885926807593,0.06917236331993978,0.005200813868120847,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,1,0,1,256,0,512,256,54240,6568,80512.0,37635.44275860675,37648.86132626372,-13.41856765698146,18981.701230016944,18984.74097662195,-3.0397466050052833,0.06917236331993978,0.005200813868120847,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,2,0,2,512,0,768,256,63839,5866,87303.0,29821.09906952879,29733.794055246854,87.30501428193791,16248.303862740424,16235.778783932548,12.525078807876367,0.07190215793731929,0.005438073703828087,0.3626827175755058,1.6127546052529784,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,2,0,2,512,0,768,256,63839,5866,87303.0,29821.09906952879,29598.40819876156,222.69087076723116,16248.303862740424,16222.256668300552,26.047194439871646,0.07190215793731929,0.005438073703828087,0.3626827175755058,1.6127546052529784,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,2,0,2,512,0,768,256,63839,5866,87303.0,29821.09906952879,29965.975693204724,-144.87662367593458,16248.303862740424,16278.757718650357,-30.453855909932702,0.07190215793731929,0.005438073703828087,0.3626827175755058,1.6127546052529784,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,2,0,2,512,0,768,256,63839,5866,87303.0,29821.09906952879,29821.504429046967,-0.4053595181762075,16248.303862740424,16248.698694957993,-0.3948322175717436,0.07190215793731929,0.005438073703828087,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,2,0,2,512,0,768,256,63839,5866,87303.0,29821.09906952879,29823.855683971597,-2.7566144428058807,16248.303862740424,16252.309694784959,-4.005832044536248,0.07190215793731929,0.005438073703828087,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,3,0,3,768,0,1024,256,65472,7198,94264.0,14505.567180642061,14446.861659099282,58.70552154277906,5853.213048248394,5817.167596322665,36.04545192572901,0.06362419077970888,0.00638776241690012,0.4225024653230682,2.1176854088259924,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,3,0,3,768,0,1024,256,65472,7198,94264.0,14505.567180642061,14548.862390957798,-43.29521031573873,5853.213048248394,5655.646326858057,197.56672139033697,0.06362419077970888,0.00638776241690012,0.4225024653230682,2.1176854088259924,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,3,0,3,768,0,1024,256,65472,7198,94264.0,14505.567180642061,14522.319874428502,-16.752693786441057,5853.213048248394,5800.7384772266505,52.474571021743216,0.06362419077970888,0.00638776241690012,0.4225024653230682,2.1176854088259924,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,3,0,3,768,0,1024,256,65472,7198,94264.0,14505.567180642061,14506.120983114755,-0.5538024726951339,5853.213048248394,5853.3864553747,-0.1734071263057982,0.06362419077970888,0.00638776241690012,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,3,0,3,768,0,1024,256,65472,7198,94264.0,14505.567180642061,14502.967865113573,2.599315528487204,5853.213048248394,5851.84299067119,1.370057577204139,0.06362419077970888,0.00638776241690012,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,4,1,0,0,256,256,512,65536,1606,71960.0,5458.891744884595,5445.067842309836,13.82390257475798,3942.5523590249622,3898.986911313858,43.56544771110446,0.054172447584975005,0.004759392531219882,0.20412350636317406,2.296615304211197,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,4,1,0,0,256,256,512,65536,1606,71960.0,5458.891744884595,5731.2213696407,-272.32962475610634,3942.5523590249622,4191.226872265324,-248.67451324036233,0.054172447584975005,0.004759392531219882,0.20412350636317406,2.296615304211197,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,4,1,0,0,256,256,512,65536,1606,71960.0,5458.891744884595,5446.50929244605,12.382452438544227,3942.5523590249622,3934.6734680618333,7.8788909631284145,0.054172447584975005,0.004759392531219882,0.20412350636317406,2.296615304211197,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,4,1,0,0,256,256,512,65536,1606,71960.0,5458.891744884595,5458.8810698682555,0.010675016338824679,3942.5523590249622,3942.817283594105,-0.26492456914289386,0.054172447584975005,0.004759392531219882,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,4,1,0,0,256,256,512,65536,1606,71960.0,5458.891744884595,5456.085913327085,2.805831557508752,3942.5523590249622,3943.4679955904385,-0.9156365654762675,0.054172447584975005,0.004759392531219882,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,5,1,1,256,256,512,512,65536,834,68872.0,3878.9863811680807,3872.9499194594005,6.036461708680673,3237.503847230331,3233.878868842385,3.624978387945667,0.06185533919260591,0.00403840512719932,0.6494748180236497,0.9185015258792678,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,5,1,1,256,256,512,512,65536,834,68872.0,3878.9863811680807,3794.2513142716452,84.7350668964356,3237.503847230331,3153.364469818973,84.13937741135808,0.06185533919260591,0.00403840512719932,0.6494748180236497,0.9185015258792678,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,5,1,1,256,256,512,512,65536,834,68872.0,3878.9863811680807,3857.3668644774216,21.619516690659992,3237.503847230331,3226.2565362763735,11.247310953957141,0.06185533919260591,0.00403840512719932,0.6494748180236497,0.9185015258792678,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,5,1,1,256,256,512,512,65536,834,68872.0,3878.9863811680807,3878.15485926402,0.8315219040612765,3237.503847230331,3237.4152046373833,0.08864259294759273,0.06185533919260591,0.00403840512719932,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,5,1,1,256,256,512,512,65536,834,68872.0,3878.9863811680807,3873.0900039186827,5.89637724939875,3237.503847230331,3236.7644866385867,0.7393605917441719,0.06185533919260591,0.00403840512719932,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,6,1,2,512,256,768,512,65530,2384,75066.0,6453.460624030986,6472.213921685481,-18.753297654495896,3599.643676212295,3609.0630929946233,-9.419416782328277,0.07133188206762299,0.004652135912319368,0.5551388398836278,1.8402551004435583,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,6,1,2,512,256,768,512,65530,2384,75066.0,6453.460624030986,6252.211998735302,201.24862529568355,3599.643676212295,3495.259002885602,104.38467332669285,0.07133188206762299,0.004652135912319368,0.5551388398836278,1.8402551004435583,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,6,1,2,512,256,768,512,65530,2384,75066.0,6453.460624030986,6625.550681615012,-172.09005758402702,3599.643676212295,3662.3692203820874,-62.725544169792364,0.07133188206762299,0.004652135912319368,0.5551388398836278,1.8402551004435583,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,6,1,2,512,256,768,512,65530,2384,75066.0,6453.460624030986,6453.187386375261,0.2732376557247116,3599.643676212295,3599.606401645147,0.03727456714790543,0.07133188206762299,0.004652135912319368,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,6,1,2,512,256,768,512,65530,2384,75066.0,6453.460624030986,6450.399309659963,3.061314371021458,3599.643676212295,3599.074316764258,0.5693594480368699,0.07133188206762299,0.004652135912319368,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,7,1,3,768,256,1024,512,62242,8022,94330.0,17744.088690589895,17836.647941278316,-92.55925068842379,8932.285454929915,8956.458221304823,-24.172766374907837,0.06512780977080855,0.006932054809496102,0.5334403509480747,2.2417599948232914,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,7,1,3,768,256,1024,512,62242,8022,94330.0,17744.088690589895,17839.431659636724,-95.34296904683316,8932.285454929915,8786.522456902807,145.76299802711043,0.06512780977080855,0.006932054809496102,0.5334403509480747,2.2417599948232914,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,7,1,3,768,256,1024,512,62242,8022,94330.0,17744.088690589895,18170.23944804445,-426.15075745455897,8932.285454929915,9075.831947846425,-143.54649291650864,0.06512780977080855,0.006932054809496102,0.5334403509480747,2.2417599948232914,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,7,1,3,768,256,1024,512,62242,8022,94330.0,17744.088690589895,17745.384063720016,-1.2953731301264715,8932.285454929915,8932.666471104021,-0.38101617410341715,0.06512780977080855,0.006932054809496102,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,7,1,3,768,256,1024,512,62242,8022,94330.0,17744.088690589895,17758.205988033296,-14.117297443408214,8932.285454929915,8936.805488390697,-4.5200334607802475,0.06512780977080855,0.006932054809496102,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,8,2,0,0,512,256,768,64866,19742,143834.0,50434.74781368222,50416.09270601525,18.65510766696287,12841.31973303985,12840.890259235415,0.4294738044367534,0.03700105123014533,0.00555484838645382,0.22684901740237295,2.720640547849748,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,8,2,0,0,512,256,768,64866,19742,143834.0,50434.74781368222,48587.06772374583,1847.6800899363916,12841.31973303985,12271.112631436592,570.2071016032593,0.03700105123014533,0.00555484838645382,0.22684901740237295,2.720640547849748,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,8,2,0,0,512,256,768,64866,19742,143834.0,50434.74781368222,50716.08362756639,-281.3358138841655,12841.31973303985,12896.844090634808,-55.524357594956136,0.03700105123014533,0.00555484838645382,0.22684901740237295,2.720640547849748,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,8,2,0,0,512,256,768,64866,19742,143834.0,50434.74781368222,50434.33616504817,0.4116486340450827,12841.31973303985,12841.14985074794,0.16988229191397727,0.03700105123014533,0.00555484838645382,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,8,2,0,0,512,256,768,64866,19742,143834.0,50434.74781368222,50438.981659327124,-4.233845644912817,12841.31973303985,12841.44226003585,-0.12252699599877581,0.03700105123014533,0.00555484838645382,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,9,2,1,256,512,512,768,65395,10277,106503.0,18232.209463849525,18284.804558463897,-52.59509461437091,10676.346602188372,10695.19643000551,-18.84982781713756,0.049690320292477684,0.007562494001455403,0.6145089242432517,2.017975301420778,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,9,2,1,256,512,512,768,65395,10277,106503.0,18232.209463849525,17856.08154371465,376.1279201348774,10676.346602188372,10343.323893409863,333.0227087785083,0.049690320292477684,0.007562494001455403,0.6145089242432517,2.017975301420778,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,9,2,1,256,512,512,768,65395,10277,106503.0,18232.209463849525,18383.20185851164,-150.99239466211216,10676.346602188372,10755.032881640162,-78.68627945178955,0.049690320292477684,0.007562494001455403,0.6145089242432517,2.017975301420778,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,9,2,1,256,512,512,768,65395,10277,106503.0,18232.209463849525,18237.70852282425,-5.499058974721894,10676.346602188372,10677.476032847855,-1.1294306594809562,0.049690320292477684,0.007562494001455403,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,9,2,1,256,512,512,768,65395,10277,106503.0,18232.209463849525,18232.79263063643,-0.5831667869015498,10676.346602188372,10675.870027246561,0.4765749418101096,0.049690320292477684,0.007562494001455403,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,10,2,2,512,512,768,768,65534,4713,84386.0,12739.792685576576,12746.202143304425,-6.409457727846675,9480.919586370224,9474.485567278183,6.434019092041632,0.05937309152860789,0.005599433499423663,0.4234009479241137,2.973759175040785,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,10,2,2,512,512,768,768,65534,4713,84386.0,12739.792685576576,12337.913432514924,401.87925306165306,9480.919586370224,9069.03301741029,411.88656895993574,0.05937309152860789,0.005599433499423663,0.4234009479241137,2.973759175040785,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,10,2,2,512,512,768,768,65534,4713,84386.0,12739.792685576576,12793.270393305022,-53.47770772844431,9480.919586370224,9481.929103753877,-1.009517383652497,0.05937309152860789,0.005599433499423663,0.4234009479241137,2.973759175040785,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,10,2,2,512,512,768,768,65534,4713,84386.0,12739.792685576576,12739.05226272845,0.7404228481261858,9480.919586370224,9480.77770221033,0.14188415989527686,0.05937309152860789,0.005599433499423663,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,10,2,2,512,512,768,768,65534,4713,84386.0,12739.792685576576,12742.019890198193,-2.2272046216147654,9480.919586370224,9481.503296343111,-0.5837099728854132,0.05937309152860789,0.005599433499423663,1.0,0.0,False
highpass_residual,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,11,2,3,768,512,1024,768,60419,3203,73231.0,16210.55781455988,16231.458580260149,-20.90076570026899,13871.064819562836,13884.446982049427,-13.382162486590431,0.05684178636102235,0.007195201140925686,0.5165891164945782,3.152134503962528,True
aligned_patch_replacement,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,11,2,3,768,512,1024,768,60419,3203,73231.0,16210.55781455988,15651.066749571706,559.4910649881723,13871.064819562836,13373.812706266395,497.25211329644037,0.05684178636102235,0.007195201140925686,0.5165891164945782,3.152134503962528,True
patch_high_frequency_without_base_subtraction,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,11,2,3,768,512,1024,768,60419,3203,73231.0,16210.55781455988,16252.602857833179,-42.045043273299896,13871.064819562836,13911.902957851305,-40.8381382884707,0.05684178636102235,0.007195201140925686,0.5165891164945782,3.152134503962528,True
rgb_guided_bilateral_sharpening,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,11,2,3,768,512,1024,768,60419,3203,73231.0,16210.55781455988,16210.282750804185,0.2750637556964882,13871.064819562836,13871.132313551556,-0.06749398871726477,0.05684178636102235,0.007195201140925686,1.0,0.0,False
base_depth_unsharp_mask,181,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_030.png,11,2,3,768,512,1024,768,60419,3203,73231.0,16210.55781455988,16213.067657403562,-2.5098428436829825,13871.064819562836,13872.155357994778,-1.0905384319418254,0.05684178636102235,0.007195201140925686,1.0,0.0,False
highpass_residual,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,0,0,0,0,0,256,256,45843,11819,93119.0,85148.38694935158,90171.87452642486,-5023.487577073281,19913.01125003468,20931.694273083373,-1018.6830230486904,0.06754856829356379,0.0192143287139966,0.7226034151280454,0.0006382116290771595,True
aligned_patch_replacement,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,0,0,0,0,0,256,256,45843,11819,93119.0,85148.38694935158,87536.32068831063,-2387.9337389590487,19913.01125003468,20069.914991324633,-156.9037412899486,0.06754856829356379,0.0192143287139966,0.7226034151280454,0.0006382116290771595,True
patch_high_frequency_without_base_subtraction,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,0,0,0,0,0,256,256,45843,11819,93119.0,85148.38694935158,91899.4025082926,-6751.0155589410215,19913.01125003468,21039.27587156915,-1126.2646215344655,0.06754856829356379,0.0192143287139966,0.7226034151280454,0.0006382116290771595,True
rgb_guided_bilateral_sharpening,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,0,0,0,0,0,256,256,45843,11819,93119.0,85148.38694935158,85323.21259294845,-174.82564359686387,19913.01125003468,19947.880425484494,-34.86917544981439,0.06754856829356379,0.0192143287139966,1.0,0.0,False
base_depth_unsharp_mask,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,0,0,0,0,0,256,256,45843,11819,93119.0,85148.38694935158,91013.11845744232,-5864.731508090738,19913.01125003468,21148.89045784223,-1235.8792078075462,0.06754856829356379,0.0192143287139966,1.0,0.0,False
highpass_residual,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,1,0,1,256,0,512,256,19903,1393,25475.0,31316.57091787071,31083.915756525,232.655161345711,8443.553703509746,8256.138084407277,187.4156191024693,0.055793625268722204,0.014968108467276225,0.7493451435531734,0.0007220225385556571,True
aligned_patch_replacement,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,1,0,1,256,0,512,256,19903,1393,25475.0,31316.57091787071,31473.359440383847,-156.7885225131369,8443.553703509746,8449.482356551582,-5.928653041835048,0.055793625268722204,0.014968108467276225,0.7493451435531734,0.0007220225385556571,True
patch_high_frequency_without_base_subtraction,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,1,0,1,256,0,512,256,19903,1393,25475.0,31316.57091787071,34204.82467466074,-2888.253756790031,8443.553703509746,8940.640054052896,-497.08635054314993,0.055793625268722204,0.014968108467276225,0.7493451435531734,0.0007220225385556571,True
rgb_guided_bilateral_sharpening,182,outdoor,scene_00024,outdoor/scene_00024/scan_00201,val/outdoor/scene_00024/scan_00201/00024_00201_outdoor_110_050.png,1,0,1,256,0,512,256,19903,1393,25475.0,31316.57091787071,31286.513919529134,30.05699834157874,8443.553703509746,8470.81878137005,-27.265077860304107,0.055793625268722204,0.014968108467276225,1.0,0.0,False
